final IN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
id;company;product_series;part_number;converter_type;ac_voltage_input_min;ac_voltage_input_max;dc_voltage_input_min;dc_voltage_input_max;input_voltage_tolerance;power;is_regulated;regulation_voltage_range;efficiency;isolation_test_duration;isolation_test_unit_VDC;isolation_test_voltage_VDC;isolation_test_voltage_VAC;Isolation grade;voltage_output_1;voltage_output_2;voltage_output_3;i_out1;i_out2;i_out3;output_type;Load_regulation;Load_regulation_typ_max;Line_regulation;Accuracy;Package_Style;pin_count;mounting_type;connection_type;dimensions_unit;dimensions_length;dimensions_width;dimensions_height;protexc;protections;OVC_category;operating_temp_min;operating_temp_max;;Protection SCP;Protection OLP;Protection OVP;Protection OCP;Protection OTP;;Certification EN 60950-1;Certification UL 60950-1;Certification EN 50155;Certification EN 60601-1;Certification UL 60601-1;Certification EN 61010-1;Certification EN 61347-1;Certification EN 60601-1-2;Certification EN 60335-1;Certification EN 62368-1;Certification UL 62368-1;Certification IEC 60950-1
216;recom;RACM600-L/OF;RACM600-24SL/OF;AC/DC;80;275;;;;600;;;93;60;VAC;4000;;;24;;;25;;;Single;;;;;;6;Chassis Mount;Terminal;mm;196,8;101,6;40,6;UL62368,IEC60601,EN62368,RoHS;Short Circuit Protection,Over Voltage Protection,Over Current Protection,Over Temperature Protection;;-20;70;;;;;;;;;;;;;;;;;;;
217;recom;RACM600-L/OF;RACM600-12SL/OF;AC/DC;80;275;;;;600;1;;92;60;VAC;4000;;;12;;;66,67;;;Single;;;;;;5;Chassis Mount;Terminal;mm;196,8;101,6;40,6;IEC62368-1,EN62368-1,UL62368-1,IEC60601-1,EN60601-1;Short Circuit Protection,Over Voltage Protection,Over Current Protection,Over Temperature Protection;;-20;70;;;;;;;;;;;;;;;;;;;
218;recom;RACM600-L/OF;RACM600-48SL/OF;AC/DC;80;275;120;300;;600;1;;93;60;VAC;4000;;;48;;;16,67;;;Single;;;;;;0;PCB Mount;Terminal;mm;196,8;101,6;40,6;IEC62368-1,EN62368-1,UL62368-1,IEC60601-1,EN60601-1;Short Circuit Protection,Over Voltage Protection,Over Current Protection,Over Temperature Protection;;-20;70;;;;;;;;;;;;;;;;;;;
219;recom;;RP90Q-11015SRW;DC/DC;;;40;160;;82,5;1;;89;60;VAC;3000;;;15;;;5500;;;;;;;;;8;PCB Mount;THT;mm;57,9;36,6;12,7;EN50155,IEC/EN60950-1,RoHS2+,REACH;Short Circuit Protection,Over Voltage Protection,Over Load Protection,Over Temperature Protection;;-40;85;;;;;;;;;;;;;;;;;;;
220;recom;RP90Q-RW;RP90Q-11015SRW;DC/DC;;;40;160;;82,5;1;;89;60;VAC;3000;;;15;;;;;;;;;;;;8;PCB Mount;THT;mm;57,9;36,6;12,7;EN50155,IEC/EN60950-1;Short Circuit Protection,Over Voltage Protection,Over Load Protection,Over Temperature Protection;;-40;85;;;;;;;;;;;;;;;;;;;
221;recom;;RP90Q-2405SRW;DC/DC;;;9;36;;90;1;;89;60;VDC;2250;;;5;;;;;;Single;;;;;;8;PCB Mount;THT;mm;57,9;36,6;12,7;EN50155,IEC/EN60950-1;Short Circuit Protection,Over Voltage Protection,Over Load Protection,Over Temperature Protection;;-40;85;;;;;;;;;;;;;;;;;;;
222;recom;RP90Q-RW;RP90Q-11015SRW;DC/DC;;;40;160;;82,5;1;;89;60;VAC;3000;;;15;;;;;;;;;;;;8;PCB Mount;THT;mm;57,9;36,6;12,7;EN50155,IEC/EN60950-1;Short Circuit Protection,Over Voltage Protection,Over Load Protection,Over Temperature Protection;;-40;85;;;;;;;;;;;;;;;;;;;
223;recom;RP90Q-RW;RP90Q-11012SRW;DC/DC;;;40;160;;84;1;;89;60;VAC;3000;;;12;;;7000;;;;;;;;;8;PCB Mount;THT;mm;57,9;36,6;12,7;EN50155,IEC/EN60950-1,IEC62368-1,EN62368-1;Short Circuit Protection,Over Voltage Protection,Over Load Protection,Over Temperature Protection;;-40;85;;;;;;;;;;;;;;;;;;;
224;recom;RP90Q-RW;RP90Q-11012SRW;DC/DC;;;40;160;;84;1;;89;60;VAC;1500;;;12;;;7000;;;;;;;;;8;PCB Mount;THT;mm;57,9;36,6;12,7;EN50155,IEC/EN60950-1,IEC62368-1,EN62368-1;Short Circuit Protection,Over Voltage Protection,Over Load Protection,Over Temperature Protection;;-40;85;;;;;;;;;;;;;;;;;;;
225;recom;RP90Q-RW;RP90Q-11012SRW/N-HC;DC/DC;;;40;160;;84;1;;;60;VAC;3000;;;12;;;;;;;;;;;;8;PCB Mount;THT;mm;57,9;36,6;18,8;EN50155,IEC/EN60950-1,RoHS2+,REACH;Short Circuit Protection,Over Voltage Protection,Over Load Protection,Over Temperature Protection;;-40;85;;;;;;;;;;;;;;;;;;;
226;recom;RP90Q-RW;RP90Q-11012SRW/P;DC/DC;;;40;160;;84;1;;;60;VAC;3000;;;12;;;;;;;;;;;;8;PCB Mount;THT;mm;57,9;36,6;12,7;EN50155,IEC/EN60950-1,RoHS2+,REACH;Short Circuit Protection,Over Voltage Protection,Over Load Protection,Over Temperature Protection;;-40;85;;;;;;;;;;;;;;;;;;;
227;recom;RP90Q-RW;RP90Q-11012SRW/P-HC;DC/DC;;;40;160;;84;1;;89;60;VAC;3000;;;12;;;;;;;;;;;;8;PCB Mount;THT;mm;57,9;36,6;18,8;EN50155,IEC/EN60950-1,EN62368-1;Short Circuit Protection,Over Voltage Protection,Over Load Protection,Over Temperature Protection;;-40;85;;;;;;;;;;;;;;;;;;;
228;recom;RP90Q-RW;RP90Q-11024SRW;DC/DC;;;40;160;;84;1;;89;60;VAC;3000;;;24;;;;;;;;;;;;8;PCB Mount;THT;mm;57,9;36,6;12,7;EN50155,IEC/EN60950-1,RoHS2+;Short Circuit Protection,Over Voltage Protection,Over Load Protection,Over Temperature Protection;;-40;85;;;;;;;;;;;;;;;;;;;
229;recom;RP90Q-RW;RP90Q-11024SRW;DC/DC;;;40;160;;84;1;;89;60;VAC;3000;;;24;;;;;;;;;;;;8;PCB Mount;THT;mm;57,9;36,6;12,7;EN50155,IEC/EN60950-1,RoHS2+;Short Circuit Protection,Over Voltage Protection,Over Load Protection,Over Temperature Protection;;-40;85;;;;;;;;;;;;;;;;;;;
230;recom;RP90Q-RW;RP90Q-11024SRW/P;DC/DC;;;40;160;;84;1;;89;60;VAC;3000;;;24;;;;;;;;;;;;8;PCB Mount;THT;mm;57,9;36,6;12,7;EN50155,IEC/EN60950-1,RoHS2+;Short Circuit Protection,Over Voltage Protection,Over Load Protection,Over Temperature Protection;;-40;85;;;;;;;;;;;;;;;;;;;
231;recom;RP90Q-RW;RP90Q-11024SRW;DC/DC;;;40;160;;84;1;;89;60;VAC;3000;;;24;;;3500;;;;;;;;;8;PCB Mount;THT;mm;57,9;36,6;12,7;EN50155,IEC/EN60950-1;Short Circuit Protection,Over Voltage Protection,Over Load Protection,Over Temperature Protection;;-40;85;;;;;;;;;;;;;;;;;;;
232;recom;;RP90Q-11005SRW;DC/DC;;;40;160;;85;;;89;60;VAC;3000;;;5;;;17000;;;;;;;;;8;PCB Mount;THT;mm;57,9;36,6;12,7;EN50155,IEC/EN60950-1;Short Circuit Protection,Over Voltage Protection,Over Load Protection,Over Temperature Protection;;-40;85;;;;;;;;;;;;;;;;;;;
233;recom;RP90Q-RW;RP90Q-11005SRW;DC/DC;;;40;160;;85;1;;;60;VAC;3000;;;5;;;17000;;;Single;;;;;;8;PCB Mount;THT;mm;57,9;36,6;12,7;EN50155,IEC/EN60950-1,RoHS2+,REACH;Short Circuit Protection,Over Voltage Protection,Over Load Protection,Over Temperature Protection;;-40;85;;;;;;;;;;;;;;;;;;;
234;recom;;RP90Q-11005SRW;DC/DC;;;40;160;;85;1;;89;60;VAC;3000;;;5;;;17000;;;;;;;;;8;PCB Mount;THT;mm;57,9;36,6;12,7;EN50155,IEC/EN60950-1,RoHS2+;Short Circuit Protection,Over Voltage Protection,Over Load Protection,Over Temperature Protection;;-40;85;;;;;;;;;;;;;;;;;;;
235;recom;RAC150-G;RAC150-12SG/ENC;AC/DC;90;264;;;;150;1;;91;60;VAC;3000;;;12;;;12,5;;;Single;;;;;;4;PCB Mount;Terminal;mm;105;62;35;UL62368-1,UL60950-1,IEC/EN60950-1,EN55032/55024,FCCPart15;Short Circuit Protection,Over Voltage Protection;;-30;70;;;;;;;;;;;;;;;;;;;
236;recom;RAC150-G;RAC150-12SG/OF;AC/DC;90;264;;;;150;1;;91;60;VAC;3000;;;12;;;12,5;;;Single;;;;;;4;PCB Mount;Terminal;mm;101,6;50,8;30;UL62368-1,CAN/CSAC22.2No.62368-1-14,UL60950-1,IEC/EN60950-1,EN55032/55024,FCCPart15;Short Circuit Protection,Over Voltage Protection;;-30;70;;;;;;;;;;;;;;;;;;;
237;recom;RAC150-G;RAC150-24SG/ENC;AC/DC;90;264;;;;150;1;;91;60;VAC;3000;;;24;;;6,25;;;Single;;;;;;4;PCB Mount;Terminal;mm;105;62;35;UL62368-1,CE,CBReport,EN55032,EN55024,FCCPart15;Short Circuit Protection,Over Voltage Protection;;-30;70;;;;;;;;;;;;;;;;;;;
238;recom;RAC150-G;RAC150-24SG/OF;AC/DC;90;264;;;;150;1;;91;60;VAC;3000;;;24;;;6,25;;;Single;;;;;;4;PCB Mount;Terminal;mm;101,6;50,8;30;UL62368-1,CAN/CSAC22.2No.62368-1-14,UL60950,IEC/EN60950-1,EN55032/55024,FCCPart15,CBReport;Short Circuit Protection,Over Voltage Protection;;-30;70;;;;;;;;;;;;;;;;;;;
239;recom;RAC150-G;RAC150-48SG/ENC;AC/DC;90;264;;;;150;1;;91;60;VAC;3000;;;48;;;3,125;;;Single;;;;;;4;PCB Mount;Terminal;mm;105;62;35;UL62368-1,UL60950-1,IEC/EN60950-1,EN55032/55024,FCCPart15,CBReport;Short Circuit Protection,Over Voltage Protection;;-30;70;;;;;;;;;;;;;;;;;;;
240;recom;RAC150-G;RAC150-48SG/OF;AC/DC;90;264;;;;150;1;;91;60;VAC;3000;;;48;;;3,125;;;Single;;;;;;4;PCB Mount;Terminal;mm;101,6;50,8;30;UL62368-1,CAN/CSAC22.2No.62368-1-14,UL60950,IEC/EN60950-1,EN55032/55024,FCCPart15;Short Circuit Protection,Over Voltage Protection;;-30;70;;;;;;;;;;;;;;;;;;;
241;recom;RAC20-K;RAC20-05SK/W;AC/DC;85;264;;;;20;1;;84;60;VAC;3000;;;5;;;4;;;Single;;;;;;4;Wired;Wire;mm;52,5;27,4;23;UL62368-1,IEC62368-1,EN62368-1,IEC60335-1,EN60335-1,IEC61558-1,EN61558-1;Short Circuit Protection,Over Voltage Protection,Over Current Protection;;-40;85;;;;;;;;;;;;;;;;;;;
242;recom;RAC20-K;RAC20-12SK/W;AC/DC;85;264;;;;20;1;;;60;VAC;3000;;;12;;;1,67;;;Single;;;;;;4;Wired;Wire;mm;52,5;27,4;23;IEC/EN62368-1,UL62368-1,IEC60335-1,EN60335-1,IEC61558-1,IEC61558-2-16;Short Circuit Protection,Over Voltage Protection,Over Current Protection;;-40;85;;;;;;;;;;;;;;;;;;;
243;recom;RAC20-K;RAC20-15SK;AC/DC;85;264;;;;20;1;;86;60;VAC;3000;;;15;;;1,333;;;Single;;;;;;4;PCB Mount;THT;mm;52,5;27,4;23;UL62368-1,IEC62368-1,EN62368-1,IEC60335-1,EN60335-1,IEC61558-1,IEC61558-2-16;Short Circuit Protection,Over Voltage Protection,Over Current Protection;;-40;85;;;;;;;;;;;;;;;;;;;
244;recom;RAC20-K;RAC20-24SK/W;AC/DC;85;305;;;;20;1;;85;60;VAC;3000;;;24;;;0,83;;;Single;;;;;;4;Wired;Wire;mm;52,5;27,4;23;IEC/EN62368-1,UL62368-1,IEC60335-1,EN60335-1,IEC/EN61558-1,IEC/EN61558-2-16;Short Circuit Protection,Over Voltage Protection,Over Current Protection;;-40;85;;;;;;;;;;;;;;;;;;;
245;recom;RAC20-K;RAC20-48SK;AC/DC;85;264;;;;20;1;;85;60;VAC;3000;;;48;;;0,41;;;Single;;;;;;4;PCB Mount;THT;mm;52,5;27,4;23;IEC/EN62368-1,UL62368-1,IEC60335-1,EN60335-1,IEC61558-1,IEC61558-2-16;Short Circuit Protection,Over Voltage Protection,Over Current Protection;;-40;85;;;;;;;;;;;;;;;;;;;
246;recom;RAC03E-K/277;RAC03E-05SK/277;AC/DC;85;305;;;;3;1;;73;60;VAC;4000;;;5;;;0,6;;;Single;;;;;;5;PCB Mount;THT;mm;37;24;15,4;UL62368-1,EN62368-1,EN60335-1,EN62233,IEC61558-1,IEC61558-2-16;Short Circuit Protection,Over Voltage Protection,Over Current Protection;;-40;85;;;;;;;;;;;;;;;;;;;
247;recom;RAC03E-K/277;RAC03E-12SK/277;AC/DC;85;305;;;;3;1;;75;60;VAC;4000;;;12;;;0,25;;;Single;;;;;;5;PCB Mount;THT;mm;37;24;15,4;UL62368-1,EN62368-1,EN60335-1,EN62233,IEC61558-1,IEC61558-2-16;Short Circuit Protection,Over Voltage Protection,Over Current Protection;;-40;85;;;;;;;;;;;;;;;;;;;
248;recom;RAC03E-K/277;RAC03E-15SK/277;AC/DC;85;305;;;;3;1;;;60;VAC;4000;;;15;;;0,2;;;Single;;;;;;5;PCB Mount;THT;mm;37;24;15,4;UL62368-1,EN62368-1,EN60335-1,EN62233,IEC61558-1,IEC61558-2-16;;;-40;85;;;;;;;;;;;;;;;;;;;
249;recom;RAC03E-K/277;RAC03E-24SK/277;AC/DC;85;305;;;;3;1;;79;60;VAC;4000;;;24;;;0,125;;;Single;;;;;;5;PCB Mount;THT;mm;37;24;15,4;UL62368-1,EN62368-1,EN60335-1,EN62233,IEC61558-1,IEC61558-2-16;;;-40;85;;;;;;;;;;;;;;;;;;;
250;recom;RAC03E-K/277;RAC03E-3.3SK/277;AC/DC;85;305;;;;3;1;;68;60;VAC;4000;;;3,3;;;0,9;;;Single;;;;;;5;PCB Mount;THT;mm;37;24;15,4;UL62368-1,EN62368-1,EN60335-1,EN62233,IEC61558-1,IEC61558-2-16;Short Circuit Protection,Over Voltage Protection,Over Current Protection;;-40;85;;;;;;;;;;;;;;;;;;;
251;recom;RAC04-GB;RAC04-05SGB;AC/DC;85;305;;;;4;1;;72;60;VAC;3000;;;5;;;0,8;;;Single;;;;;;5;PCB Mount;THT;mm;37;24;15;UL60950-1,UL62368-1,EN60950-1,EN62368-1,EN61558-1,EN61558-2-16;Short Circuit Protection,Over Current Protection,Over Voltage Protection;;-40;85;;;;;;;;;;;;;;;;;;;
252;recom;RAC04-GB;RAC04-09SGB;AC/DC;85;305;;;;4;1;;77;60;VAC;3000;;;9;;;0,44;;;Single;;;;;;5;PCB Mount;THT;mm;37;24;15;UL60950-1,UL62368-1,EN60950-1,EN62368-1,IEC60950-1,IEC62368-1,EN61558-1,EN61558-2-16;Short Circuit Protection,Over Current Protection,Over Voltage Protection;;-40;85;;;;;;;;;;;;;;;;;;;
253;recom;RAC04-GB;RAC04-12SGB;AC/DC;85;305;;;;4;1;;78;60;VAC;3000;;;12;;;0,33;;;Single;;;;;;5;PCB Mount;THT;mm;37;24;15;UL60950-1,UL62368-1,EN60950-1,EN62368-1,EN61558-1,EN61558-2-16;Short Circuit Protection,Over Current Protection,Over Voltage Protection;;-40;85;;;;;;;;;;;;;;;;;;;
254;recom;RAC04-GB;RAC04-15SGB;AC/DC;85;305;;;;4;1;;78;60;VAC;3000;;;15;;;0,27;;;Single;;;;;;5;PCB Mount;THT;mm;37;24;15;UL60950-1,UL62368-1,EN60950-1,EN62368-1,EN61558-1,EN61558-2-16,CE;Short Circuit Protection,Over Current Protection,Over Voltage Protection;;-40;85;;;;;;;;;;;;;;;;;;;
255;recom;RAC04-GB;RAC04-24SGB;AC/DC;85;305;;;;4;1;;80;60;VAC;3000;;;24;;;0,17;;;Single;;;;;;5;PCB Mount;THT;mm;37;24;15;UL60950-1,UL62368-1,EN60950-1,EN62368-1,IEC60950-1,IEC62368-1,EN61558-1,EN61558-2-16;Short Circuit Protection (SCP),Over Current Protection (OCP),Over Voltage Protection (OVP);;-40;85;;;;;;;;;;;;;;;;;;;
256;recom;RAC04-GB;RAC04-3.3SGB;AC/DC;85;305;;;;4;1;;70;60;VAC;3000;;;3,3;;;1,21;;;Single;;;;;;5;PCB Mount;THT;mm;37;24;15;UL60950-1,IEC60950-1,EN60950-1,UL62368-1,IEC62368-1,EN62368-1,EN61558-1,EN61558-2-16;Short Circuit Protection,Over Current Protection,Over Voltage Protection;;-40;85;;;;;;;;;;;;;;;;;;;
257;recom;RxxC1TFxxS;R05C1TF05S;DC/DC;;;3;5,5;;1;1;;50,5;1;VAC;3000;;;5;3,3;;0,2;0,2;;Single;;;;;;12;PCB Mount;SMD;mm;5;4;1,18;RoHS;Short Circuit Protection,Over Load Protection,Thermal Shutdown;;-40;125;;;;;;;;;;;;;;;;;;;
258;recom;RxxC1TFxxS;R05C1TF05S;DC/DC;;;3;5,5;;1;1;;50,5;60;VAC;2500;;;5;3,3;;0,2;0,2;;Single;;;;;;12;PCB Mount;SMD;mm;5;4;1,18;RoHS;Short Circuit Protection,Over Load Protection,Thermal Shutdown;;-40;125;;;;;;;;;;;;;;;;;;;
259;recom;RxxC1TFxxS;R05C1TF05S;DC/DC;;;3;5,5;;1;1;;50,5;1;VAC;3000;;;5;;;0,2;;;Single;;;;;;12;PCB Mount;SMD;mm;5;4;1,18;RoHS;Short Circuit Protection,Over Load Protection,Thermal Shutdown;;-40;125;;;;;;;;;;;;;;;;;;;
260;recom;RAC03-GB;RAC03-05SGB;AC/DC;85;305;;;;3;1;;72;60;VAC;3000;;;5;;;0,6;;;Single;;;;;;5;PCB Mount;THT;mm;37;24;15;UL60950-1,IEC/EN60950-1,UL62368-1,IEC/EN62368-1,EN61558-1,EN61558-2-16;Short Circuit Protection,Over Current Protection,Over Voltage Protection;;-40;85;;;;;;;;;;;;;;;;;;;
261;recom;RAC03-GB;RAC03-09SGB;AC/DC;85;305;;;;3;1;;77;60;VAC;3000;;;9;;;0,33;;;Single;;;;;;5;PCB Mount;THT;mm;37;24;15;UL60950-1,UL62368-1,EN60950-1,EN62368-1,EN61558-1,EN61558-2-16;Short Circuit Protection,Over Current Protection,Over Voltage Protection;;-40;85;;;;;;;;;;;;;;;;;;;
262;recom;RAC03-GB;RAC03-12SGB;AC/DC;85;305;;;;3;1;;78;60;VAC;3000;;;12;;;0,25;;;Single;;;;;;5;PCB Mount;THT;mm;37;24;15;UL60950-1,UL62368-1,EN60950-1,EN62368-1,EN61558-1,EN61558-2-16,CB;Short Circuit Protection,Over Current Protection,Over Voltage Protection;;-40;85;;;;;;;;;;;;;;;;;;;
263;recom;RAC03-GB;RAC03-15SGB;AC/DC;85;305;;;;3;1;;78;60;VAC;3000;;;15;;;0,2;;;Single;;;;;;5;PCB Mount;THT;mm;37;24;15;UL60950-1,UL62368-1,EN60950-1,EN62368-1,EN61558-1,EN61558-2-16;Short Circuit Protection,Over Current Protection,Over Voltage Protection;;-40;85;;;;;;;;;;;;;;;;;;;
264;recom;RAC03-GB;RAC03-24SGB;AC/DC;85;305;;;;3;1;;80;60;VAC;3000;;;24;;;0,13;;;Single;;;;;;5;PCB Mount;THT;mm;37;24;15;UL60950-1,UL62368-1,EN60950-1,EN62368-1,EN61558-1,EN61558-2-16;Short Circuit Protection,Over Current Protection,Over Voltage Protection;;-40;85;;;;;;;;;;;;;;;;;;;
265;recom;RAC03-GB;RAC03-3.3SGB;AC/DC;85;305;;;;3;1;;70;60;VAC;3000;;;3,3;;;0,91;;;Single;;;;;;5;PCB Mount;THT;mm;37;24;15;UL60950-1,UL62368-1,EN60950-1,EN62368-1,EN61558-1,EN61558-2-16;Short Circuit Protection,Over Current Protection,Over Voltage Protection;;-40;85;;;;;;;;;;;;;;;;;;;
266;recom;RK;RK-0505S;DC/DC;;;4,5;5,5;10;1;0;;;1;VDC;3000;;;5;;;0,2;;;Single;;;;;;5;PCB Mount;THT;mm;19,65;6;10,2;UL60950-1,CSA/CANC22.2No.60950-1-07,IEC/EN60950-1,EN55032;Short Circuit Protection (optional);;-40;90;;;;;;;;;;;;;;;;;;;
267;recom;RK;RK-0505S/H;DC/DC;;;4,5;5,5;10;1;0;;70;1;VDC;4000;;;5;;;0,2;;;Single;;;;;;4;PCB Mount;THT;mm;19,65;7,05;10,2;UL60950-1,IEC/EN60950-1,EN55032,IEC60601-1;Short Circuit Protection;;-40;90;;;;;;;;;;;;;;;;;;;
268;recom;RK;RK-0505S/HP;DC/DC;;;;;10;1;0;;78;1;VDC;4000;;;5;;;0,2;;;Single;;;;;;4;PCB Mount;THT;mm;19,65;7,05;10,2;UL60950-1,CSA/CANC22.2No.60950-1-07,IEC/EN60950-1,EN55032;;;-40;90;;;;;;;;;;;;;;;;;;;
269;recom;RK;RK-0505S/P;DC/DC;;;4,5;5,5;10;1;0;;70;1;VDC;3000;;;5;;;0,2;;;Single;;;;;;4;PCB Mount;THT;mm;19,65;6;10,2;UL60950-1,CSA/CANC22.2No.60950-1-07,IEC/EN60950-1,EN55032;Short Circuit Protection;;-40;90;;;;;;;;;;;;;;;;;;;
270;recom;RK;RK-0509S;DC/DC;;;4,5;5,5;;1;0;;80;1;VDC;3000;;;9;;;0,111;;;Single;;;;;;5;PCB Mount;THT;mm;19,65;6;10,2;UL60950-1,CSA/CANC22.2No.60950-1-07,IEC/EN60950-1,EN55032;Short Circuit Protection (optional);;-40;90;;;;;;;;;;;;;;;;;;;
271;recom;RK;RK-0509S/H;DC/DC;;;4,5;5,5;10;1;0;;70;1;VDC;4000;;;9;;;0,111;;;Single;;;;;;4;PCB Mount;THT;mm;19,65;7,05;10,2;UL60950-1,CSA/CANC22.2No.60950-1-07,IEC/EN60950-1,EN55032;;;-40;90;;;;;;;;;;;;;;;;;;;
272;recom;RK & RH;RK-0509S/HP;DC/DC;;;4,5;5,5;10;1;0;;80;1;VDC;4000;;;9;;;0,111;;;Single;;;;;;5;PCB Mount;THT;mm;19,65;7,05;10,2;UL60950-1,CSA/CANC22.2No.60950-1-07,IEC/EN60950-1,EN55032;;;-40;90;;;;;;;;;;;;;;;;;;;
273;recom;RK;RK-0509S/P;DC/DC;;;4,5;5,5;10;1;0;;80;1;VDC;3000;;;9;;;0,111;;;Single;;;;;;4;PCB Mount;THT;mm;19,65;6;10,2;UL60950-1,CSA/CANC22.2No.60950-1-07,IEC/EN60950-1,EN55032;Short Circuit Protection;;-40;90;;;;;;;;;;;;;;;;;;;
274;recom;RK;RK-0512S;DC/DC;;;4,5;5,5;10;1;0;;;1;VDC;3000;;;12;;;0,084;;;Single;;;;;;5;PCB Mount;THT;mm;19,65;6;10,2;UL60950-1,CSA/CANC22.2No.60950-1-07,IEC/EN60950-1,EN55032;;;-40;90;;;;;;;;;;;;;;;;;;;
275;recom;RK & RH;RK-0512S/H;DC/DC;;;4,5;5,5;10;1;0;;78;1;VDC;4000;;;12;;;0,084;;;Single;;;;;;4;PCB Mount;THT;mm;19,65;7,05;10,2;UL60950-1,CSA/CANC22.2No.60950-1-07,IEC/EN60950-1,EN55032;Short Circuit Protection (Optional);;-40;90;;;;;;;;;;;;;;;;;;;
276;recom;RK & RH;RK-0512S/HP;DC/DC;;;5;5;10;1;0;;78;1;VDC;4000;;;12;;;0,084;;;Single;;;;;;5;PCB Mount;THT;mm;19,65;7,05;10,2;UL60950-1,CSA/CANC22.2No.60950-1-07,IEC/EN60950-1,EN55032;;;-40;90;;;;;;;;;;;;;;;;;;;
277;recom;RK;RK-0512S/P;DC/DC;;;4,5;5,5;;1;0;;78;1;VDC;3000;;;12;;;0,084;;;Single;;;;;;4;PCB Mount;THT;mm;19,65;6;10,2;UL60950-1,CSA/CANC22.2No.60950-1-07,IEC/EN60950-1,EN55032;;;-40;90;;;;;;;;;;;;;;;;;;;
278;recom;RK;RK-0515S;DC/DC;;;4,5;5,5;10;1;0;;;1;VDC;3000;;;15;;;0,066;;;Single;;;;;;4;PCB Mount;THT;mm;19,65;6;10,2;UL60950-1,CSA/CANC22.2No.60950-1-07,IEC/EN60950-1,EN55032;;;-40;90;;;;;;;;;;;;;;;;;;;
279;recom;RK;RK-0515S/H;DC/DC;;;4,5;5,5;10;1;0;;80;1;VDC;4000;;;15;;;0,066;;;Single;;;;;;4;PCB Mount;THT;mm;19,65;7,05;10,2;UL60950-1,CSA/CANC22.2No.60950-1-07,IEC/EN60950-1,EN55032;;;-40;90;;;;;;;;;;;;;;;;;;;
280;recom;RK;RK-0515S/HP;DC/DC;;;4,5;5,5;10;1;0;;80;1;VDC;4000;;;15;;;0,066;;;Single;;;;;;4;PCB Mount;THT;mm;19,65;7,05;10,2;UL60950-1,CSA/CANC22.2No.60950-1-07,IEC/EN60950-1,EN55032;;;-40;90;;;;;;;;;;;;;;;;;;;
281;recom;RB;RB-0505D;DC/DC;;;;;;1;;;70;1;VDC;1000;;;5;-5;;;;;Dual;;;;;;5;PCB Mount;THT;mm;19,6;6;10,2;UL60950-1,IEC60950-1,EN60950-1,IEC60601-1,EN60601-1;;;-40;85;;;;;;;;;;;;;;;;;;;
282;recom;RB;RB-0505D/H;DC/DC;;;;;;1;;;;1;VDC;2000;;;5;-5;;;;;Dual;;;;;;5;PCB Mount;THT;mm;19,6;6;10,2;UL60950-1,IEC60950-1,EN60950-1,IEC60601-1,EN60601-1;;;-40;85;;;;;;;;;;;;;;;;;;;
283;recom;RB;RB-0505D/HP;DC/DC;;;5;5;;1;;;;1;VDC;2000;;;5;-5;;0,1;0,1;;Dual;;;;;;5;PCB Mount;THT;mm;19,6;6;10,2;UL60950-1,IEC60950-1,EN60950-1,IEC60601-1,EN60601-1;;;-40;85;;;;;;;;;;;;;;;;;;;
284;recom;RB;RB-0505D/P;DC/DC;;;;;;1;;;;1;VDC;1000;;;5;-5;;;;;Dual;;;;;;5;PCB Mount;THT;;;;;UL60950-1,CAN/CSAC22.2No60950-1,IEC/EN60950-1,EN60601-1;;;-40;85;;;;;;;;;;;;;;;;;;;
285;recom;RB;RB-0505S;DC/DC;;;4,5;5,5;10;1;0;;75;1;VDC;1000;;;5;;;;;;Single;;;;;;5;PCB Mount;THT;mm;19,6;6;10,2;UL60950-1,CAN/CSA-C22.2No60950-1,IEC/EN60950-1,IEC60601-1,EN60601-1;;;-40;85;;;;;;;;;;;;;;;;;;;
286;recom;RB;RB-0505S/H;DC/DC;;;5;5;;1;0;;75;1;VDC;2000;;;5;;;;;;Single;;;;;;5;PCB Mount;THT;mm;19,6;6;10,2;UL60950-1,IEC/EN60950-1,IEC60601-1,EN60601-1;;;-40;85;;;;;;;;;;;;;;;;;;;
287;recom;RB;RB-0505S/HP;DC/DC;;;5;5;;1;0;;78;1;VDC;2000;;;5;;;;;;Single;;;;;;5;PCB Mount;THT;mm;19,6;6;10,2;UL60950-1,IEC/EN60950-1,EN60601-1;;;-40;85;;;;;;;;;;;;;;;;;;;
288;recom;RB;RB-0505S/P;DC/DC;;;5;5;;1;0;;70;1;VDC;1000;;;5;;;;;;;;;;;;5;PCB Mount;THT;mm;19,6;6;10,2;UL60950-1,CAN/CSA-C22.2No60950-1,IEC/EN60950-1,EN55032;;;-40;85;;;;;;;;;;;;;;;;;;;
289;recom;RB;RB-0509D;DC/DC;;;5;5;;1;;;78;1;VDC;1000;;;9;-9;;0,056;0,056;;Dual;;;;;;5;PCB Mount;THT;mm;19,6;6;10,2;UL60950-1,CAN/CSA-C22.2No60950-1,IEC/EN60950-1,EN55032;;;-40;85;;;;;;;;;;;;;;;;;;;
